python : 127.0.0.1 [27/May/2026 17:49:04] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
At line:1 char:282
+ ... h","User"); python "C:\Users\Cynox Security\.gemini\antigravity\brain ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (127.0.0.1 [27/M...HTTP/1.1" 200 -:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/isSet.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/isWeakSet.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 
HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:38] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/values.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/pairs.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/invert.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/functions.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:38] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/_createAssigner.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/extend.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/extendOwn.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /bower_components/underscore/modules/defaults.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:38] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:39] "GET /api/profile?range=all HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:39] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/_baseCreate.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/clone.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/create.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /styles/fonts/SourceSansPro-It.otf HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:39] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/tap.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/toPath.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/_toPath.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/_deepGet.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:39] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/get.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/has.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/identity.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /bower_components/underscore/modules/matcher.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:39] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/property.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/_optimizeCb.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/_baseIteratee.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/iteratee.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/_cb.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/mapObject.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/noop.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/propertyOf.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/times.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/random.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/now.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/_createEscaper.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/_escapeMap.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/escape.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/_unescapeMap.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:40] "GET /bower_components/underscore/modules/unescape.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:41] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/templateSettings.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/template.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/result.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/uniqueId.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:41] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/chain.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/_executeBound.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/partial.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/bind.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:41] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/_isArrayLike.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/_flatten.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/bindAll.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:41] "GET /bower_components/underscore/modules/memoize.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:42] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/delay.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/defer.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/throttle.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/debounce.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/negate.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/wrap.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/compose.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/after.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:42] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/before.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/findKey.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/once.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /bower_components/underscore/modules/_createPredicateIndexFinder.js HTTP/1.1" 
304 -
127.0.0.1 [27/May/2026 17:49:42] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/_createIndexFinder.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/sortedIndex.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/findLastIndex.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/findIndex.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/indexOf.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/lastIndexOf.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/find.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/findWhere.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:43] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:43] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/each.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/map.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /bower_components/underscore/modules/_createReduce.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:43] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:43] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/reduce.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/reduceRight.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/filter.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/reject.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/every.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/some.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/contains.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/invoke.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /bower_components/underscore/modules/pluck.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:44] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/where.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/max.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/min.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/toArray.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/sample.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/shuffle.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/sortBy.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/_group.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /bower_components/underscore/modules/groupBy.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:45] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/indexBy.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/countBy.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/partition.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/size.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/_keyInObj.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/pick.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/omit.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/initial.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/first.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/rest.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/last.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /bower_components/underscore/modules/compact.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:46] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/flatten.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/difference.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/without.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/uniq.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/union.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/intersection.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/unzip.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/v1/describe/_all HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/zip.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/object.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:47] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:47] "GET /bower_components/underscore/modules/range.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:48] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:48] "GET /bower_components/underscore/modules/chunk.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:48] "GET /bower_components/underscore/modules/_chainResult.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:48] "GET /bower_components/underscore/modules/mixin.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:48] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:48] "GET /bower_components/underscore/modules/underscore-array-methods.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:48] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:48] "GET /bower_components/underscore/modules/index.js HTTP/1.1" 304 -
127.0.0.1 [27/May/2026 17:49:48] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:48] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:48] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:49] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:49] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:49] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:49] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:49] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:49] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:50] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:50] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:50] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:50] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:50] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:50] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:51] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:52] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:52] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:52] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:52] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:52] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:52] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:53] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:53] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:53] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:53] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:53] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:53] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:54] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:54] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:54] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:54] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:54] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:54] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:55] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:55] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:55] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:55] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:55] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:55] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
127.0.0.1 [27/May/2026 17:49:56] "GET /api/stream/[object%20Object] HTTP/1.1" 200 -
